,Segment_Num,Route,County,District,Postmile,Postmile_Boundary,Postmile_Distance,Latitude,Longitude,Ahead_Collisions_Rate,Back_Collisions_Rate,Previous_Back_Peak_Hourly,Previous_Back_Peak_Monthly,Previous_Ahead_Peak_Hourly,Previous_Ahead_Peak_Monthly,Previous_Ahead_Collision_Ratio,Previous_Back_Collision_Ratio,Previous_Ahead_Collision_Spread,Previous_Back_Collision_Spread,Previous_Ahead_Collisions_Per_Distance,Previous_Ahead_Collisions_Morning_Ratio,Previous_Ahead_Collisions_Daytime_Ratio,Previous_Ahead_Collisions_Evening_Ratio,Previous_Ahead_Collisions_Nighttime_Ratio,Previous_Back_Collisions_Per_Distance,Previous_Back_Collisions_Morning_Ratio,Previous_Back_Collisions_Daytime_Ratio,Previous_Back_Collisions_Evening_Ratio,Previous_Back_Collisions_Nighttime_Ratio,Pred_Ahead_Collisions_Rate,Pred_Diff
2174,2543,57,2,7,6.167999999999998,7.7189999999999985,1.5510000000000002,34.04336151,-117.8007919,0.00010967741935483872,9.655172413793105e-05,10600,149000,11800,159000,0.5245901639344263,0.4754098360655738,0.3802139346324773,0.34330446855244817,20.631850419084454,0.09375,0.0,0.78125,0.125,18.69761444229529,0.4137931034482759,0.20689655172413796,0.27586206896551724,0.10344827586206896,0.00026029348,-0.0001178037074304396
2175,2544,57,2,7,7.7189999999999985,8.711,0.992,34.06527388,-117.8064539,5.357142857142857e-05,8.387096774193549e-05,11800,159000,13500,175000,0.5945945945945946,0.40540540540540543,0.2607328375063501,0.21929219472353906,22.177419354838705,0.3181818181818182,0.2272727272727273,0.18181818181818185,0.2727272727272727,15.120967741935484,0.06666666666666668,0.06666666666666668,0.4,0.4666666666666667,0.00022000074,-0.00012682202884129116
2176,2545,57,2,7,8.711,10.272,1.561,34.07783574,-117.8136941,0.00011309523809523809,8.92857142857143e-05,13500,175000,13500,172000,0.7105263157894737,0.2894736842105263,0.5216149096413119,0.6180563669498699,17.29660474055093,0.14814814814814814,0.2962962962962963,0.4444444444444444,0.1111111111111111,7.046764894298527,0.3636363636363637,0.18181818181818185,0.4545454545454545,0.0,0.00026005507,-0.00011256794702439081
2177,2546,57,2,7,10.272,10.794,0.5220000000000002,34.0991879395,-117.81920270799999,6.329113924050633e-05,2.380952380952381e-05,13500,172000,12500,162000,0.6666666666666666,0.3333333333333333,0.13321518574954455,0.15375459729866972,26.819923371647498,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.2857142857142857,13.409961685823749,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.00020995736,-7.463400876974757e-05
2178,2554,58,5,5,1.54,1.87,0.3300000000000001,35.39260085,-120.60596809999998,0.0002298850574712644,0.0,500,5400,500,5400,0.5,0.5,-1.0,-1.0,3.030303030303029,0.0,0.0,1.0,0.0,3.030303030303029,0.0,1.0,0.0,0.0,0.00050732493,-0.00016690306279851098
2179,2555,58,5,5,1.87,3.139,1.2689999999999997,35.39065176,-120.6022854,0.0003846153846153846,0.00032786885245901634,500,5500,330,3050,0.75,0.25,0.1412279481311449,-1.0,2.3640661938534286,0.0,0.0,0.0,1.0,0.7880220646178095,0.0,0.0,1.0,0.0,0.00074368715,-0.0004221632847419152
2180,2556,58,5,5,3.139,5.44,2.3010000000000006,35.38852338,-120.5810405,0.0,0.001090909090909091,300,2700,230,1900,0.4,0.6,0.8202438661763952,0.7343023900274328,0.8691873098652757,0.0,0.0,0.5,0.5,1.3037809647979135,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0017518103,-0.0022265613079071045
2181,2557,58,5,5,5.44,6.8889999999999985,1.4489999999999998,35.41269472,-120.5606053,0.0,0.0,230,1800,130,1000,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.6901311249137336,1.0,0.0,0.0,0.0,0.001899898,-0.001904517412185669
2182,2558,58,5,5,6.8889999999999985,24.544,17.655,35.42377454,-120.5468535,0.004123711340206186,0.0041666666666666675,130,980,100,770,0.42857142857142855,0.5714285714285714,2.9149957118321814,7.085018819076395,0.16992353440951571,0.6666666666666666,0.0,0.3333333333333333,0.0,0.2265647125460209,0.25,0.0,0.5,0.25,0.0066797137,-0.0031311276032752597
2183,2559,58,5,5,24.544,45.2,20.656,35.42738352,-120.2892887,0.004545454545454545,0.0022471910112359553,100,550,100,550,0.6,0.4,3.6600136611766905,1.0323759005323598,0.1452362509682417,0.0,0.0,0.3333333333333333,0.6666666666666666,0.09682416731216112,1.0,0.0,0.0,0.0,0.009215474,-0.005916561321778731
2184,2560,58,5,5,45.2,57.15,11.949999999999996,35.35148698,-120.0052532,0.0,0.001639344262295082,50,440,50,330,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008993864,-0.008888781070709229
2185,2563,58,22,6,1.35,2.7,1.35,35.35091538,-119.8201738,0.0,0.0,50,460,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030646026,-0.0013850629329681396
2186,2565,58,22,6,9.44,15.42,5.98,35.31173776,-119.7103214,0.002857142857142857,0.004838709677419355,60,790,40,460,0.6666666666666666,0.3333333333333333,0.0707106781186545,-1.0,0.33444816053511706,0.5,0.5,0.0,0.0,0.16722408026755853,1.0,0.0,0.0,0.0,0.005846739,-0.002370542117527553
2187,2567,58,22,6,23.748,24.76,1.0120000000000005,35.39819158,-119.5364829,0.0,0.000784313725490196,230,2800,630,6500,0.0,1.0,-1.0,0.7014499269370532,0.0,0.0,0.0,0.0,0.0,1.976284584980236,0.0,0.0,1.0,0.0,0.00037035346,-0.00037354230880737305
2188,2568,58,22,6,24.76,27.279,2.5189999999999984,35.39941569,-119.51844479999998,0.0003389830508474576,0.00017543859649122806,630,6500,650,6800,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.3969829297340217,1.0,0.0,0.0,0.0,0.00038680434,-0.00010402847144563322
2189,2569,58,22,6,27.279,28.75,1.471,35.39931225,-119.4742014,0.00014705882352941178,0.0001587301587301587,690,7100,750,7600,1.0,0.0,0.3909816704996105,-1.0,2.7192386131883075,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.00041610003,-0.00025121941285974835
2190,2571,58,22,6,31.455,31.752,0.2970000000000006,35.399138,-119.400615,6.666666666666667e-05,0.0,980,8000,2100,16200,1.0,0.0,-1.0,-1.0,3.3670033670033597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002515316,-0.0001020442803700765
2191,2572,58,22,6,31.752,39.97,8.218,35.39885486,-119.3954083,0.0002061855670103093,0.0002298850574712644,1200,9400,870,10600,0.8571428571428571,0.14285714285714285,0.8882266977898541,-1.0,0.7301046483329278,0.5,0.0,0.3333333333333333,0.16666666666666666,0.12168410805548795,0.0,0.0,1.0,0.0,0.0008497834,-0.0005540716770997982
2192,2575,58,22,6,52.36,53.387,1.027000000000001,35.35255232,-119.0394759,0.00018987341772151896,0.00019753086419753083,4050,42500,7100,87000,0.5957446808510638,0.40425531914893614,0.2239578894421579,0.33825123020743353,27.263875365141157,0.17857142857142858,0.07142857142857142,0.5714285714285714,0.17857142857142858,18.500486854917213,0.2631578947368421,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.00028049946,-6.097272981571249e-05
2193,2576,58,22,6,53.387,53.519,0.1319999999999979,35.35243622,-119.0212789,4.347826086956522e-05,2.531645569620253e-05,7100,87000,7000,72000,0.5555555555555556,0.4444444444444444,0.05027723142735625,0.03415650255319845,37.87878787878848,0.0,0.0,1.0,0.0,30.303030303030788,0.0,0.75,0.0,0.25,0.00022265315,-0.0001039538279823635
2194,2577,58,22,6,53.519,54.419,0.8999999999999986,35.35239715,-119.018923,0.0005679012345679012,0.00014492753623188403,7000,72000,8900,84000,0.5142857142857142,0.4857142857142857,0.3189916353114802,0.26225324536768435,20.000000000000032,0.05555555555555555,0.16666666666666666,0.6111111111111112,0.16666666666666666,18.88888888888892,0.2352941176470588,0.1176470588235294,0.4705882352941176,0.17647058823529413,0.00023010373,0.00037251720899417076
2195,2578,58,22,6,54.419,55.404,0.9850000000000064,35.35229010000001,-119.0030259,0.0002435897435897436,0.00039506172839506165,8900,84000,8600,82000,0.27586206896551724,0.7241379310344828,0.3263578238171522,0.31606976048957136,16.243654822334918,0.25,0.125,0.4375,0.1875,42.63959390862917,0.35714285714285715,0.14285714285714285,0.4761904761904762,0.023809523809523808,0.00022530556,5.970941445766352e-05
2196,2579,58,22,6,55.404,56.41,1.0059999999999931,35.35226401,-118.9855193,0.00017105263157894736,0.0002564102564102564,8600,82000,8400,80000,0.3684210526315789,0.631578947368421,0.29514779311426376,0.3033481641540823,13.91650099403588,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.2857142857142857,23.856858846918648,0.16666666666666666,0.08333333333333333,0.5416666666666666,0.20833333333333331,0.00021839142,-7.314267911409086e-06
2197,2580,58,22,6,56.41,57.412,1.0020000000000024,35.35286378,-118.9678869,4.761904761904762e-05,3.9473684210526316e-05,8400,80000,6900,66000,0.4736842105263158,0.5263157894736842,0.2166217902243452,0.3867935998551296,8.982035928143691,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,9.980039920159657,0.5,0.3,0.1,0.1,0.00021463633,-0.00011536985351925805
2198,2581,58,22,6,57.412,58.43600000000001,1.0240000000000011,35.35211052,-118.9501628,7.692307692307693e-05,4.761904761904762e-05,6900,66000,5200,55000,0.375,0.625,0.2944605236699779,0.3430585955780748,2.929687499999997,0.0,0.0,1.0,0.0,4.882812499999996,0.4,0.0,0.2,0.4,0.00020125508,-7.250576752882737e-05
2199,2583,58,22,6,59.44,61.512,2.0720000000000027,35.352142,-118.914185,0.00014545454545454546,0.0001234567901234568,4250,42500,2900,29500,0.2727272727272727,0.7272727272727273,0.9787236586493658,0.4902604992683542,1.447876447876446,0.0,0.3333333333333333,0.6666666666666666,0.0,3.861003861003857,0.25,0.125,0.375,0.25,0.00027099252,-7.535086111588911e-05
2200,2584,58,22,6,61.512,63.581,2.0690000000000026,35.34545307,-118.8787055,0.00011764705882352942,0.00010909090909090908,2900,29500,2700,27500,0.4166666666666667,0.5833333333333334,0.4335029411664899,0.3238679919202819,2.4166263895601707,0.2,0.2,0.6,0.0,3.3832769453842397,0.0,0.42857142857142855,0.5714285714285714,0.0,0.00032651424,-0.0001780515839071835
2201,2585,58,22,6,63.581,65.68,2.099000000000004,35.3381945,-118.8432102,4.739336492890995e-05,7.843137254901961e-05,2700,27500,2100,22200,0.5,0.5,0.5868986283848332,0.3889087296526091,0.952834683182466,0.5,0.5,0.0,0.0,0.952834683182466,0.5,0.0,0.5,0.0,0.00030946732,-0.00022160239694242793
2202,2586,58,22,6,65.68,69.747,4.066999999999993,35.3296013287,-118.807553831,0.0,0.0001421800947867299,2100,22200,2050,22500,0.8181818181818182,0.18181818181818185,0.5985630942329945,0.7707463914933291,2.2129333661175354,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.4917629702483412,0.0,0.0,0.0,1.0,0.00042277575,-0.0003891885280609131
2203,2587,58,22,6,69.747,75.63,5.8829999999999965,35.29249731,-118.7529221,0.0001990049751243781,0.0002463054187192118,2050,22500,2000,20500,0.6875,0.3125,1.8185618693702084,2.023467321208821,1.8697943226245124,0.2727272727272727,0.2727272727272727,0.3636363636363637,0.09090909090909093,0.8499065102838693,0.0,0.4,0.6,0.0,0.0006130636,-0.00033541026993177427
2204,2589,58,22,6,77.252,90.717,13.465000000000005,35.26370759,-118.6299683,0.0009090909090909092,0.001421319796954315,2000,20100,2200,23000,0.5428571428571428,0.4571428571428571,4.166604091459946,4.033864242778464,1.4110657259561818,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.4736842105263158,1.1882658744894166,0.3125,0.3125,0.1875,0.1875,0.001070112,-0.00020134362307461815
2205,2590,58,22,6,90.717,91.67,0.953000000000003,35.1413032,-118.4674373,9.66183574879227e-05,0.0001015228426395939,2200,22900,2800,22000,0.2857142857142857,0.7142857142857143,0.0,0.11827510304370326,2.098635886673656,0.0,0.5,0.0,0.5,5.246589716684139,0.4,0.0,0.2,0.4,0.00022006035,-6.61619273936691e-05
2206,2591,58,22,6,91.67,94.164,2.494,35.139635,-118.4508472,9.876543209876544e-05,4.830917874396135e-05,2800,22000,1900,21800,1.0,0.0,0.8865744671003601,-1.0,2.806736166800321,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.00033059716,-0.00023183173014793866
2207,2592,58,22,6,94.164,99.254,5.090000000000003,35.1278175832,-118.411612641,0.00023923444976076558,0.0005853658536585367,2000,21700,2000,21700,0.35,0.65,1.4258927863255468,2.2442026852108734,1.375245579567779,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,2.554027504911589,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.0004733801,-0.00021641325722470805
2208,2593,58,22,6,99.254,101.562,2.3079999999999927,35.11023104,-118.3270396,0.0002,0.00029850746268656717,1950,20900,2000,21400,0.25,0.75,-1.0,0.12220201853215312,0.4332755632582336,1.0,0.0,0.0,0.0,1.2998266897747008,0.0,0.0,0.6666666666666666,0.3333333333333333,0.00025501847,-1.3742256164550772e-05
2209,2595,58,22,6,107.465,108.906,1.4410000000000025,35.11688602,-118.204017,5.102040816326531e-05,0.0,1900,20700,1900,20700,0.0,1.0,-1.0,0.18071063425634604,0.0,0.0,0.0,0.0,0.0,2.0818875780707806,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.00026455522,-0.00015375134896258917
2210,2596,58,22,6,108.906,111.13,2.223999999999989,35.11359022,-118.1791779,7.11743772241993e-05,5.0251256281407036e-05,1800,21000,1550,14500,0.25,0.75,-1.0,0.3595418380847091,0.4496402877697864,0.0,0.0,0.0,1.0,1.3489208633093592,0.6666666666666666,0.0,0.0,0.3333333333333333,0.00024929643,-0.00015875053999687004
2211,2598,58,22,6,116.229,127.636,11.406999999999995,35.03789514,-118.107245,0.0005294117647058823,0.00021428571428571427,1500,15100,1850,18000,0.4444444444444444,0.5555555555555556,4.415582256811288,3.654377265691109,0.3506618742877182,0.25,0.0,0.5,0.25,0.4383273428596478,0.2,0.4,0.2,0.2,0.00051915646,-7.974770489860988e-05
2212,2599,58,22,6,127.636,129.674,2.038000000000011,35.01205294,-117.9169194,0.0,0.0,1850,18000,1800,18100,0.5,0.5,-1.0,-1.0,0.4906771344455322,0.0,1.0,0.0,0.0,0.4906771344455322,1.0,0.0,0.0,0.0,0.0002773106,-0.0002453923225402832
2213,2600,58,22,6,129.674,132.042,2.3679999999999954,35.00957735,-117.8811575,6.369426751592356e-05,0.00017647058823529413,1800,18100,1700,17400,1.0,0.0,1.05559840848687,-1.0,1.2668918918918943,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00028574467,-0.00018485710119745533
2214,2601,58,22,6,132.042,142.878,10.835999999999983,35.0066720004,-117.839548,0.0001954397394136808,0.0,1700,17400,1650,16100,0.6666666666666666,0.3333333333333333,0.657609306503494,-1.0,0.1845699520118128,0.5,0.0,0.5,0.0,0.0922849760059064,0.0,0.0,1.0,0.0,0.0005861521,-0.00029731185894447346
2215,2602,58,22,6,142.878,143.86,0.9820000000000276,35.01009285,-117.64981090000002,0.0,0.0,1550,16400,1500,14400,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002527535,-0.0001977682113647461
2216,2603,58,22,6,143.86,1000.0,3.5087804878048785,35.01001642,-117.6325244,0.0,0.0,1450,15300,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002200961,-0.0024231672286987305
2217,2604,58,13,8,0.0,5.4,5.4,35.01001642,-117.6325244,0.00043795620437956203,0.0,0,0,1400,15200,0.7857142857142857,0.21428571428571427,1.891596247521221,1.4356299430331392,2.0370370370370368,0.09090909090909093,0.2727272727272727,0.4545454545454545,0.18181818181818185,0.5555555555555555,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.00086036325,-0.00041617835525178563
2218,2606,58,13,8,18.303,30.387,12.084,34.92433052,-117.3298824,0.00018691588785046728,0.000392156862745098,1050,11300,1100,11800,0.4117647058823529,0.5882352941176471,2.590051479539869,3.9469560479494117,0.5792783846408474,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.8275405494869248,0.4,0.1,0.3,0.2,0.000721395,-0.0006958885059178433
2219,2607,58,13,8,30.387,33.652,3.265000000000001,34.91684019,-117.1188221,0.0,0.00028037383177570094,1100,11800,1300,13500,0.4,0.6,0.03040559159102353,0.5225259164226517,0.6125574272588054,0.0,0.0,1.0,0.0,0.918836140888208,0.0,0.0,0.3333333333333333,0.6666666666666666,0.00040370226,-0.0003471672534942627
2220,2613,59,25,10,3.53,7.07,3.5400000000000005,37.13488961,-120.4921573,0.00029850746268656717,0.00048387096774193554,490,6800,530,8500,0.4615384615384616,0.5384615384615384,1.5001788782230827,1.4335121704600708,1.6949152542372878,0.3333333333333333,0.0,0.6666666666666666,0.0,1.9774011299435024,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.00090515614,-0.0007061884296474172
2221,2614,59,25,10,7.07,13.13,6.0600000000000005,37.18581911,-120.4882029,0.0014492753623188404,0.0007692307692307692,690,10400,700,10500,0.5625,0.4375,2.3991393132630803,2.0193952418625587,1.4851485148514851,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,1.155115511551155,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0010914207,0.000391859161681023
2222,2615,59,25,10,13.13,14.126,0.9959999999999988,37.2737283,-120.4878317,0.0006521739130434782,0.0007407407407407407,940,10400,900,9900,0.4705882352941176,0.5294117647058824,0.16705431110014116,0.3900569758951175,8.032128514056232,0.125,0.375,0.375,0.125,9.036144578313264,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0006278455,5.660430244777508e-05
2223,2616,59,25,10,14.126,14.78,0.6539999999999999,37.28829454,-120.4873891,0.00017391304347826088,0.0006481481481481481,1100,13000,1200,13200,0.75,0.25,0.2220480428495904,-1.0,4.587155963302753,0.0,0.0,1.0,0.0,1.5290519877675843,0.0,1.0,0.0,0.0,0.0003284812,-8.223791744398033e-05
2224,2617,59,25,10,14.78,14.98,0.20000000000000107,37.30344009,-120.5003569,0.0,0.0,1200,13200,1550,26500,0.3333333333333333,0.6666666666666666,-1.0,0.09899494936611704,4.9999999999999725,0.0,0.0,0.0,1.0,9.999999999999947,0.5,0.0,0.5,0.0,0.0002577603,-0.00015985965728759766
2225,2618,59,25,10,14.98,15.35,0.3699999999999992,37.30595,-120.498967,0.0,0.0,1550,26500,2200,31500,0.5,0.5,-1.0,-1.0,2.7027027027027084,0.0,0.0,1.0,0.0,2.7027027027027084,0.0,0.0,1.0,0.0,0.00023958087,-0.0001475512981414795
2226,2619,59,25,10,15.35,16.1,0.7500000000000018,37.308281,-120.504837,0.00034883720930232564,7.299270072992701e-05,2200,31500,1500,19900,0.75,0.25,0.09662642840686296,0.1343502884254437,7.999999999999981,0.0,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666603,0.0,1.0,0.0,0.0,0.00032103062,7.492406423701802e-05
2227,2620,59,25,10,16.1,19.0,2.8999999999999986,37.31909453,-120.504913,0.0008045977011494253,0.0003571428571428572,1650,18600,550,11600,0.5454545454545454,0.4545454545454545,0.6105735008989498,0.6546754921333161,2.0689655172413803,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.7241379310344835,0.0,0.2,0.4,0.4,0.00063183904,0.00017377194316907862
2228,2621,59,25,10,19.0,22.99,3.9899999999999984,37.36095488,-120.50337179999998,0.0025,0.0007894736842105263,480,5500,420,4700,0.2857142857142857,0.7142857142857143,0.657609306503489,1.4443441418166232,0.5012531328320804,0.5,0.0,0.5,0.0,1.2531328320802009,0.4,0.2,0.0,0.4,0.0009009838,0.0015901052951812745
2229,2622,59,25,10,22.99,26.55,3.5600000000000023,37.41559001,-120.5118961,0.002142857142857143,0.0,340,3600,260,2350,1.0,0.0,-1.0,-1.0,0.2808988764044942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010868311,0.000958244630268642
2230,2623,59,25,10,26.55,28.808000000000003,2.257999999999999,37.46280723,-120.494097,0.0,0.0007142857142857143,290,2600,270,2450,0.3333333333333333,0.6666666666666666,-1.0,0.0,0.44286979627989387,0.0,0.0,1.0,0.0,0.8857395925597877,0.5,0.0,0.0,0.5,0.0008652508,-0.0009334981441497803
2231,2624,59,25,10,28.808000000000003,32.25,3.442,37.49319439999999,-120.5014031,0.0013333333333333333,0.0006666666666666666,270,2450,270,2450,1.0,0.0,0.09237604307033816,-1.0,0.8715862870424173,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.00096559525,0.00011087187131245927
2232,2625,59,25,10,32.25,33.0,0.75,37.51591935,-120.4529348,0.0003636363636363636,0.0,270,2450,430,4300,0.5,0.5,-1.0,-1.0,1.3333333333333333,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.00062927604,-0.0001995679248463024
2233,2626,59,25,10,33.0,33.709,0.7090000000000032,37.51891822,-120.4401068,0.0,0.0,430,4300,370,3400,0.5,0.5,-1.0,-1.0,1.410437235543012,1.0,0.0,0.0,0.0,1.410437235543012,0.0,0.0,1.0,0.0,0.00066277385,-0.0006390213966369629
2234,2627,59,25,10,33.709,1000.0,2.247266666666667,37.52334359,-120.4298219,0.0,0.0,370,4300,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001014471,-0.0015583038330078125
2235,2630,60,2,7,1.475,1.936,0.4609999999999999,34.02928023,-118.2000338,2.403846153846154e-05,4.901960784313725e-05,12900,196000,13200,199000,0.30303030303030304,0.696969696969697,0.17272598723604576,0.1506546977185379,21.69197396963124,0.2,0.1,0.5,0.2,49.89154013015185,0.7826086956521741,0.13043478260869565,0.08695652173913042,0.0,0.00020501018,-9.952196708092322e-05
2236,2631,60,2,7,1.936,2.592,0.6560000000000001,34.03116788,-118.1923254,0.0001266968325791855,8.173076923076923e-05,13200,199000,14000,212000,0.6615384615384615,0.3384615384615385,0.21320177456517767,0.17290409723261865,65.54878048780486,0.09302325581395347,0.16279069767441862,0.5116279069767442,0.2325581395348837,33.53658536585365,0.5454545454545454,0.18181818181818185,0.18181818181818185,0.09090909090909093,0.0002167821,-4.3414823609779337e-05
2237,2632,60,2,7,2.592,3.27,0.6779999999999999,34.03297442,-118.1813213,0.00016371681415929204,9.049773755656108e-05,14000,212000,14500,220000,0.6404494382022472,0.3595505617977528,0.17547040429073754,0.19870872466518552,84.07079646017701,0.08771929824561403,0.08771929824561403,0.631578947368421,0.19298245614035087,47.1976401179941,0.3125,0.3125,0.1875,0.1875,0.00024574995,-2.0997979999643504e-05
2238,2633,60,2,7,3.27,4.426,1.156,34.03550913,-118.1700561,0.00017120622568093385,0.00013716814159292034,14500,220000,16900,257000,0.5739130434782609,0.4260869565217391,0.3385691684400424,0.34120442682408697,57.093425605536346,0.09090909090909093,0.045454545454545456,0.7121212121212122,0.15151515151515152,42.38754325259516,0.22448979591836732,0.24489795918367346,0.24489795918367346,0.2857142857142857,0.00024989247,-6.667591161765014e-05
2239,2634,60,2,7,4.426,5.893,1.4669999999999996,34.03525238,-118.1503379,0.00024180327868852456,0.00016342412451361867,16900,257000,16200,246000,0.580952380952381,0.4190476190476191,0.4238427639167503,0.3423862290012921,41.581458759372886,0.08196721311475409,0.16393442622950818,0.5573770491803278,0.19672131147540986,29.993183367416506,0.2272727272727273,0.20454545454545456,0.3409090909090909,0.2272727272727273,0.00028690696,-2.9964099164868997e-05
2240,2635,60,2,7,5.893,7.774,1.881,34.03309557,-118.1253015,0.0003111111111111111,0.00018852459016393446,16200,246000,15100,229000,0.55,0.45,0.6026119859365606,0.5431766970138685,35.087719298245624,0.045454545454545456,0.07575757575757576,0.6666666666666666,0.21212121212121213,28.70813397129186,0.35185185185185186,0.3148148148148148,0.14814814814814814,0.1851851851851852,0.0003065467,1.7647642559475384e-05
2241,2636,60,2,7,7.774,8.548,0.774,34.03592268,-118.0928417,0.00021962616822429908,4.888888888888889e-05,15100,229000,14400,219000,0.6714285714285714,0.32857142857142857,0.2778800162349871,0.2893404316294113,60.723514211886304,0.06382978723404255,0.1702127659574468,0.6170212765957447,0.14893617021276595,29.71576227390181,0.3043478260869565,0.3043478260869565,0.17391304347826084,0.21739130434782608,0.000223279,2.7192572566950442e-05
2242,2638,60,2,7,9.509,10.23,0.7210000000000001,34.04117946,-118.0642756,0.00012396694214876033,7.456140350877193e-05,15400,231000,16600,240000,0.5135135135135135,0.4864864864864865,0.2773774003451293,0.2064301302930618,26.352288488210807,0.15789473684210525,0.15789473684210525,0.42105263157894735,0.2631578947368421,24.96532593619972,0.5,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.00021097064,-2.4836053533002362e-05
2243,2639,60,2,7,10.23,11.007,0.7769999999999992,34.03967209,-118.05208799999998,7.317073170731707e-05,8.264462809917356e-05,16600,240000,16500,249000,0.5116279069767442,0.4883720930232558,0.23056332294501214,0.2569111389825931,28.314028314028338,0.2272727272727273,0.2272727272727273,0.2727272727272727,0.2727272727272727,27.02702702702705,0.5238095238095238,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.00021013618,-8.901350672652082e-05
2244,2640,60,2,7,11.007,11.711,0.7040000000000006,34.03733642,-118.0386607,0.00015352697095435684,0.00010569105691056909,16500,249000,16300,245000,0.44,0.56,0.23517865089224801,0.2212950668536393,31.249999999999968,0.2727272727272727,0.09090909090909093,0.5,0.13636363636363635,39.772727272727245,0.21428571428571427,0.17857142857142858,0.2857142857142857,0.32142857142857145,0.00021862984,-6.1538723989146445e-06
2245,2641,60,2,7,11.711,12.627,0.9160000000000004,34.03392333,-118.0273128,6.299212598425197e-05,0.0001867219917012448,16300,245000,17600,262000,0.3,0.7,0.3132371012654714,0.3198342660878836,32.75109170305676,0.16666666666666666,0.2333333333333333,0.4,0.2,76.41921397379909,0.2714285714285714,0.18571428571428567,0.3428571428571429,0.2,0.00022897124,-0.00013584896898645115
2246,2642,60,2,7,12.627,14.262,1.6349999999999998,34.02897147,-118.0128217,0.00013127413127413129,0.00031102362204724407,17600,262000,17700,264000,0.3013698630136986,0.6986301369863014,0.5985179030175773,0.6540225782847499,26.91131498470948,0.18181818181818185,0.20454545454545456,0.4772727272727273,0.13636363636363635,62.38532110091744,0.4411764705882353,0.1862745098039216,0.27450980392156865,0.09803921568627452,0.00026214123,-0.00012073430683622028
2247,2643,60,2,7,14.262,15.932,1.67,34.01961363,-117.9884035,0.0002786885245901639,0.0002664092664092664,17700,264000,16100,240000,0.5235602094240838,0.4764397905759162,0.5869201755990782,0.6378714184850632,59.88023952095809,0.23,0.13,0.45,0.19,54.49101796407186,0.31868131868131866,0.1978021978021978,0.2857142857142857,0.1978021978021978,0.00029239058,-1.495375789579799e-05
2248,2644,60,2,7,15.932,17.972,2.040000000000001,34.0068519999,-117.964634,0.00031932773109243697,0.0004221311475409836,16100,240000,15400,230000,0.42435424354243545,0.5756457564575646,0.7579991433350833,0.7214326974370846,56.372549019607824,0.2,0.1217391304347826,0.40869565217391307,0.26956521739130435,76.47058823529409,0.3076923076923077,0.2243589743589744,0.3076923076923077,0.16025641025641027,0.00036129355,-2.9061417619721233e-05
