"District,C,254","Route,C,254","County,C,254","Postmile,C,254","Descriptn,C,254","Back_pk_h,N,10,0","Back_pk_m,N,10,0","Back_AADT,N,10,0","Ahead_pk_h,N,10,0","Ahead_pk_m,N,10,0","Ahead_AADT,N,10,0","Lat_S_or_W,N,19,11","Lon_S_or_W,N,19,11","Lat_N_or_E,N,19,11","Lon_N_or_E,N,19,11"
7,91,LA,R13.094,"LONG BEACH, CHERRY AVENUE",21300,277000,274000,20000,282000,277000,33.87609918000,-118.16899110000,33.87609782000,-118.16899320000
7,91,LA,R13.594,"LONG BEACH, PARAMOUNT BOULEVARD",20000,282000,277000,19600,278000,273000,33.87606590000,-118.16030430000,33.87606733000,-118.16030420000
7,91,LA,R14.103,"LONG BEACH, DOWNEY AVENUE",19600,278000,273000,19400,276000,271000,33.87704306000,-118.15155760000,33.87704322000,-118.15155340000
7,91,LA,R14.618,"BELLFLOWER, JCT. RTE. 19",19400,276000,271000,19000,271000,259000,33.87723781000,-118.14260220000,33.87702815000,-118.14260190000
7,91,LA,R15.105,"BELLFLOWER, CLARK AVENUE",19000,271000,259000,19900,284000,272000,33.87723933000,-118.13414520000,33.87703356000,-118.13414390000
7,91,LA,R15.614,"BELLFLOWER, BELLFLOWER BOULEVARD",19900,284000,272000,19400,279000,266000,33.87628447000,-118.12545890000,33.87608423000,-118.12545940000
7,91,LA,R16.941,"CERRITOS, JCT. RTE. 605",19400,279000,266000,24100,310000,284000,33.87636969000,-118.10255040000,33.87636974000,-118.10255040000
7,91,LA,R18.087,"ARTESIA, PIONEER BOULEVARD",24100,310000,284000,23300,300000,276000,33.87645204000,-118.08259790000,33.87645210000,-118.08259790000
7,91,LA,R18.645,"CERRITOS, NORWALK BOULEVARD",23300,300000,276000,23100,298000,274000,33.87648726000,-118.07293450000,33.87648731000,-118.07293450000
7,91,LA,R19.172,"CERRITOS, BLOOMFIELD AVENUE",23100,298000,274000,21300,276000,253000,33.87541566000,-118.06394600000,33.87541098000,-118.06394790000
7,91,LA,R19.434,"CERRITOS, ARTESIA AVENUE",21300,276000,253000,21000,274000,251000,33.87317254000,-118.06020180000,33.87317236000,-118.06021480000
7,91,LA,R20.454,"CERRITOS, CARMENITA AVENUE",21000,274000,251000,20500,268000,246000,33.86401171000,-118.04631600000,33.86400428000,-118.04631630000
7,91,LA,R20.741,LOS ANGELES/ORANGE COUNTY LINE,20500,268000,246000,0,0,0,33.86210171000,-118.04190430000,33.86205845000,-118.04190430000
12,91,ORA,R0,LOS ANGELES/ORANGE COUNTY LINE,0,0,0,20300,265000,243200,33.86210171000,-118.04190430000,33.86205845000,-118.04190430000
12,91,ORA,R.489,"LA PALMA, ORANGETHORPE AVENUE",15800,250000,243000,17600,273000,254700,33.85892072000,-118.03394260000,33.85891462000,-118.03443190000
12,91,ORA,R.848,"BUENA PARK, VALLEY VIEW STREET",17600,273000,254700,18000,276000,259200,33.85683019000,-118.02861460000,33.85660522000,-118.02860080000
12,91,ORA,R1.842,"BUENA PARK, KNOTT AVENUE",18000,277000,259200,19200,281000,264300,33.85608000000,-118.01144880000,33.85588730000,-118.01145330000
12,91,ORA,R2.615,"BUENA PARK, JCT. RTE. 39/BEACH BOULEVARD",19200,281000,264300,19000,280000,263800,33.85614578000,-117.99799690000,33.85598000000,-117.99799750000
12,91,ORA,R3.638R,"FULLERTON, JCT. RTE. 5, RIGHT ALIGN",9400,138000,131900,7100,105000,99800,33.85805391000,-117.98043160000,33.85658893000,-117.98025340000
12,91,ORA,R3.851R,"FULLERTON, MAGNOLIA BOULEVARD, END RIGHT ALIGN",7200,105000,99800,9100,131000,124700,33.85770700000,-117.97694000000,33.85694229000,-117.97652690000
12,91,ORA,R3.879L,"FULLERTON, MAGNOLIA BOULEVARD, LEFT ALIGN",7100,105000,99800,9200,134000,127400,33.85756831000,-117.97650340000,33.85692681000,-117.97604520000
12,91,ORA,1.232,"ANAHEIM, BROOKHURST AVENUE",17400,261000,249400,18100,273000,262500,33.85398723000,-117.95946100000,33.85383575000,-117.95946020000
12,91,ORA,2.234,EUCLID AVENUE,18900,285000,274500,19000,286000,274500,33.85423852000,-117.94203970000,33.85407106000,-117.94203510000
12,91,ORA,3.258,"FULLERTON, HARBOR BOULEVARD",19000,286000,274500,18500,277000,266500,33.85395805000,-117.92425160000,33.85380616000,-117.92423350000
12,91,ORA,3.512,"ANAHEIM, LEMON STREET/ HARVARD AVENUE",18500,277000,266500,18500,277000,266500,33.85433401000,-117.91987370000,33.85409255000,-117.91987410000
12,91,ORA,4.256,"ANAHEIM, EAST STREET",18500,277000,266500,18000,271000,259100,33.85394887000,-117.90670790000,33.85371821000,-117.90670050000
12,91,ORA,5.258,"ANAHEIM, STATE COLLEGE BOULEVARD",18000,271000,259100,17500,265000,254600,33.85430596000,-117.88960700000,33.85412767000,-117.88959470000
12,91,ORA,6.119,"ANAHEIM, JCT. RTE. 57",17500,265000,254600,15700,234000,223700,33.84988379000,-117.87578430000,33.84963395000,-117.87585450000
12,91,ORA,7.353,KRAEMER BOULEVARD/ GLASSELL STREET,15600,234000,223700,15100,227000,216500,33.84803708000,-117.85556680000,33.84783637000,-117.85544170000
12,91,ORA,8.399,TUSTIN AVENUE,15100,227000,216500,16200,243000,231600,33.85124491000,-117.83797930000,33.85106119000,-117.83800660000
12,91,ORA,R9.187,JCT. RTE. 55 SOUTH,16200,243000,231600,20500,339000,322700,33.84455079000,-117.82734700000,33.84410495000,-117.82723900000
12,91,ORA,R10.091,LAKEVIEW AVENUE,20500,339000,322700,19100,319000,303200,33.85101148000,-117.81448220000,33.85077867000,-117.81429320000
12,91,ORA,R11.54,"PERALTA, JCT. RTE. 90 WEST",19100,319000,303200,16100,268000,256400,33.85454144000,-117.79050910000,33.85424948000,-117.79052330000
12,91,ORA,R14.431R,"WEIR CANYON ROAD, RIGHT ALIGN",8100,134000,128200,7300,123000,117000,33.87067062000,-117.74504230000,33.87023456000,-117.74476950000
12,91,ORA,R14.431L,"WEIR CANYON ROAD, LEFT ALIGN",8100,134000,128200,7300,122000,117000,33.87067062000,-117.74504230000,33.87023456000,-117.74476950000
12,91,ORA,R15.925,JCT. RTE. 241,14700,244000,234000,17700,270000,260000,33.86686714000,-117.71999570000,33.86658834000,-117.71990370000
12,91,ORA,R16.404,GYPSUM CANYON ROAD,17700,270000,260000,17700,269000,260000,33.86695300000,-117.71179770000,33.86671444000,-117.71167190000
12,91,ORA,R17.95R,"COAL CANYON ROAD, RIGHT ALIGN",8200,135000,130000,8900,135000,130200,33.87241915000,-117.68735770000,33.87186892000,-117.68723490000
12,91,ORA,R17.973L,"COAL CANYON ROAD, LEFT ALIGN",8200,135000,130000,8900,135000,130200,33.87225921000,-117.68700180000,33.87171696000,-117.68686110000
12,91,ORA,R18.905,ORANGE/RIVERSIDE COUNTY LINE,17900,265000,260400,0,0,0,33.86977419000,-117.67186340000,33.86956235000,-117.67166840000
8,91,RIV,R0,ORANGE/RIVERSIDE COUNTY LINE,0,0,0,18200,269000,264000,33.86977419000,-117.67186340000,33.86956235000,-117.67166840000
8,91,RIV,R1.031,GREEN RIVER DRIVE,18300,272000,267000,16700,258000,253000,33.87860400000,-117.65788770000,33.87848000000,-117.65762200000
8,91,RIV,R2.087,JCT. RTE. 71 NORTH,16700,258000,253000,16500,269000,256000,33.88363180000,-117.64082150000,33.88350423000,-117.64023270000
8,91,RIV,R3.705,SERFAS CLUB DRIVE,16500,269000,256000,16700,270000,257000,33.88085233000,-117.61321900000,33.88064457000,-117.61325860000
8,91,RIV,4.157,MAPLE STREET,16700,270000,257000,16000,260000,248000,33.88022715000,-117.60361270000,33.88009314000,-117.60355990000
8,91,RIV,5.383,"CORONA, LINCOLN AVENUE",16000,260000,248000,16400,268000,255000,33.88195200000,-117.58244170000,33.88176988000,-117.58245860000
8,91,RIV,6.024,"CORONA, WEST GRAND BOULEVARD",16400,268000,255000,16000,259000,247000,33.88072642000,-117.57146900000,33.88059942000,-117.57149530000
8,91,RIV,6.343,"CORONA, MAIN STREET",16000,259000,247000,15000,245000,233000,33.88017709000,-117.56595250000,33.88000196000,-117.56595890000
8,91,RIV,7.451,"CORONA, JCT. RTE. 15",15000,245000,233000,15200,230000,219000,33.88191288000,-117.54733410000,33.88178895000,-117.54726620000
8,91,RIV,9.18,MC KINLEY STREET,15200,230000,219000,14700,219000,209000,33.88632797000,-117.51801530000,33.88618280000,-117.51791640000
8,91,RIV,10.806,"RIVERSIDE, PIERCE STREET",14700,219000,209000,12600,191000,182000,33.89736130000,-117.49310760000,33.89721894000,-117.49298910000
8,91,RIV,11.097,"RIVERSIDE, MAGNOLIA AVENUE",12600,191000,182000,13500,203000,193000,33.89720832000,-117.48793460000,33.89710677000,-117.48812790000
8,91,RIV,11.991,"RIVERSIDE, LA SIERRA AVENUE",13500,203000,193000,12900,195000,186000,33.90010452000,-117.47346100000,33.90001822000,-117.47335990000
8,91,RIV,13.04,"RIVERSIDE, TYLER STREET",12900,195000,186000,13100,193000,186000,33.90633151000,-117.45697440000,33.90622793000,-117.45689390000
8,91,RIV,14.079,"RIVERSIDE, VAN BUREN STREET",13100,193000,186000,12100,180000,173000,33.91487772000,-117.44193450000,33.91475558000,-117.44183120000
8,91,RIV,15.627,"RIVERSIDE, ADAMS STREET",12100,180000,173000,12100,178000,172000,33.92746599000,-117.41976400000,33.92735883000,-117.41967340000
8,91,RIV,16.651,"RIVERSIDE, MADISON STREET",12100,178000,172000,11800,174000,168000,33.93582821000,-117.40503590000,33.93573876000,-117.40496600000
8,91,RIV,17.819,"RIVERSIDE, ARLINGTON AVENUE",11800,174000,168000,11600,171000,165000,33.94617090000,-117.38907740000,33.94617304000,-117.38880010000
8,91,RIV,18.412,"RIVERSIDE, CENTRAL AVENUE",11600,171000,165000,11700,171000,165000,33.95348108000,-117.38399690000,33.95348283000,-117.38375450000
8,91,RIV,19.999,"RIVERSIDE, 14TH STREET",11900,170000,166000,11800,169000,165000,33.97376490000,-117.37331440000,33.97369589000,-117.37319370000
8,91,RIV,20.45,"RIVERSIDE, MISSION INN AVENUE",11800,168000,164000,10800,159000,153000,33.97981279000,-117.37035210000,33.97973384000,-117.37020170000
8,91,RIV,21.471,"RIVERSIDE, SPRUCE STREET",10800,159000,153000,10500,154000,149000,33.99094591000,-117.35903770000,33.99083030000,-117.35878290000
8,91,RIV,22.068,"RIVERSIDE, JCT. RTE. 60, JCT. RTE. 215 NORTH",10500,154000,149000,0,0,0,33.99980095000,-117.35309680000,33.99539181000,-117.35576650000
4,92,SM,0,"HALF MOON BAY, JCT. RTE. 1",0,0,0,1450,16800,16000,37.46798000000,-122.43350900000,37.46798000000,-122.43350900000
4,92,SM,0.2,"HALF MOON BAY, MAIN STREET",1450,16800,16000,2300,26500,25000,37.46786218000,-122.43015310000,37.46786218000,-122.43015310000
4,92,SM,5.191,JCT. RTE. 35 SOUTH,2250,26000,24700,2450,28000,26500,37.49554125000,-122.36889410000,37.49554125000,-122.36889410000
4,92,SM,7.19,RALSTON AVE/SKYLINE BLVD; JCT. RTE. 35 NORTH,2450,28000,26600,2150,24400,23200,37.51145100000,-122.35026400000,37.51145100000,-122.35026400000
4,92,SM,R7.31,"ON RALSTON AVE, JCT. RTE. 280",2150,24400,23200,8400,78000,76000,37.50712303000,-122.33904410000,37.50691496000,-122.33904440000
4,92,SM,R7.929,RALSTON AVENUE/POLHEMUS ROAD,8400,78000,76000,7100,66000,65000,37.51201250000,-122.33086200000,37.51176275000,-122.33075300000
4,92,SM,R8.674,MONTEREY STREET,7100,66000,65000,6600,72000,71000,37.52214506000,-122.33231220000,37.52208109000,-122.33208000000
4,92,SM,R9.378,"SAN MATEO, WEST HILLSDALE BOULEVARD",6600,72000,71000,6600,72000,71000,37.53269088000,-122.32971880000,37.53271953000,-122.32958350000
4,92,SM,R10.564,"SAN MATEO, ALAMEDA DE LAS PULGAS",6600,72000,71000,7300,81000,79000,37.54714600000,-122.32297100000,37.54704400000,-122.32286100000
4,92,SM,R11.208,JCT. RTE. 82,7300,81000,79000,9300,102000,100000,37.55033000000,-122.31205200000,37.55022000000,-122.31193000000
4,92,SM,R11.606,"SAN MATEO, SOUTH DELAWARE STREET",9300,102000,100000,9600,106000,104000,37.55266732000,-122.30569930000,37.55242353000,-122.30549360000
4,92,SM,R12.143,"SAN MATEO, JCT. RTE. 101",9600,106000,104000,13200,157000,147000,37.55339212000,-122.29634290000,37.55294935000,-122.29609440000
4,92,SM,R12.777,MARINERS ISLAND BOULEVARD/ WEST CAPE DRIVE,13000,157000,147000,11600,137000,128000,37.55629027000,-122.28570660000,37.55624034000,-122.28554360000
4,92,SM,R13.607,"FOSTER CITY, FOSTER CITY BOULEVARD",11600,137000,128000,9400,110000,103000,37.56390659000,-122.27334220000,37.56374195000,-122.27307510000
4,92,SM,R14.443,SAN MATEO/HAYWARD BRIDGE,9400,110000,103000,9400,110000,103000,37.57343113000,-122.26269890000,37.57339157000,-122.26256540000
4,92,SM,R18.801,SAN MATEO/ALAMEDA COUNTY LINE,9400,110000,103000,0,0,0,37.60463699000,-122.19684670000,37.60449554000,-122.19673120000
4,92,ALA,R0,SAN MATEO/ALAMEDA COUNTY LINE,0,0,0,9400,110000,103000,37.60463699000,-122.19684670000,37.60449554000,-122.19673120000
4,92,ALA,R2.594,SAN MATEO-HAYWARD BRIDGE TOLL PLAZA,9400,110000,103000,9400,110000,103000,37.61806233000,-122.15257820000,37.61753140000,-122.15247630000
4,92,ALA,R4.477,"HAYWARD, CLAWITER ROAD",9400,110000,103000,10000,118000,110000,37.62827367000,-122.12103660000,37.62810274000,-122.12097280000
4,92,ALA,R5.121,INDUSTRIAL BOULEVARD,10000,118000,110000,10000,118000,110000,37.63218735000,-122.11039440000,37.63198850000,-122.11030870000
4,92,ALA,R5.757,"HAYWARD, HESPERIAN BOULEVARD",10000,118000,110000,10900,128000,120000,37.63636726000,-122.10001460000,37.63617517000,-122.09989580000
4,92,ALA,6.392,"HAYWARD, JCT. RTE. 880",10900,128000,120000,4250,50000,47000,37.64426152000,-122.09417670000,37.64415339000,-122.09406880000
4,92,ALA,6.78,"HAYWARD, SANTA CLARA STREET",4250,50000,47000,3950,47000,44000,37.64949590000,-122.09148650000,37.64942000000,-122.09133050000
4,92,ALA,7.79,"HAYWARD, WINTON AVENUE",2500,30000,28000,2500,30000,28000,37.66397677000,-122.08353380000,37.66394830000,-122.08334690000
4,92,ALA,8.219,"HAYWARD, JCT. RTES.  185/238",2450,29000,27000,0,0,0,37.66875500000,-122.08090100000,37.66876214000,-122.08074520000
11,94,SD,1.416,"BEGIN RTE AT JCT. RTE. 5 and EB ON FRM ""G"" ST / 17TH",0,0,0,10500,125000,121000,32.71368564000,-117.14766730000,32.71279600000,-117.14752000000
11,94,SD,1.848,25TH STREET,10500,125000,121000,12500,138000,136000,32.71327200000,-117.14025500000,32.71302200000,-117.14025300000
11,94,SD,2.214,28TH STREET,12500,138000,136000,12400,146000,141000,32.71331550000,-117.13398410000,32.71309466000,-117.13389470000
11,94,SD,2.675,"SAN DIEGO, 32ND STREET",12400,146000,141000,14400,157000,155000,32.71476500000,-117.12626500000,32.71462604000,-117.12605870000
11,94,SD,3.172,"SAN DIEGO, JCT. RTE. 15",14400,157000,155000,14300,155000,149000,32.71707483000,-117.11815790000,32.71632509000,-117.11792160000
11,94,SD,3.63,"SAN DIEGO, HOME AVENUE",14300,155000,149000,13100,142000,137000,32.71825422000,-117.11048100000,32.71810600000,-117.11048100000
11,94,SD,4.086,"SAN DIEGO, JCT. RTE. 805",13100,142000,137000,17600,197000,184000,32.71903100000,-117.10276800000,32.71881500000,-117.10275500000
11,94,SD,4.632,"SAN DIEGO, 47TH STREET",17600,197000,184000,17500,197000,183000,32.71830300000,-117.09356800000,32.71806400000,-117.09356900000
11,94,SD,5.14,"SAN DIEGO, EUCLID AVENUE",17500,197000,183000,13900,170000,165000,32.71800612000,-117.08522650000,32.71782773000,-117.08514840000
11,94,SD,5.789,56TH STREET/ KELTON ROAD,13900,170000,165000,14600,176000,170000,32.72375938000,-117.07627370000,32.72362200000,-117.07610700000
11,94,SD,6.161,"SAN DIEGO, FEDERAL BOULEVARD",14600,176000,170000,13200,156000,154000,32.72724450000,-117.07138800000,32.72713180000,-117.07124140000
11,94,SD,7.292,COLLEGE GROVE WAY,13200,156000,154000,13100,155000,154000,32.73672743000,-117.05612500000,32.73656412000,-117.05598320000
11,94,SD,7.758,COLLEGE AVENUE,13100,155000,154000,11300,136000,133000,32.74204700000,-117.05082600000,32.74173200000,-117.05053900000
11,94,SD,8.274,MASSACHUSETTS AVENUE,11300,136000,133000,12400,146000,143000,32.74491910000,-117.04292140000,32.74472800000,-117.04280800000
11,94,SD,8.765,WAITE DRIVE,12400,146000,143000,11500,140000,136000,32.74539082000,-117.03464120000,32.74522676000,-117.03465380000
11,94,SD,8.983,LEMON GROVE AVENUE,11500,140000,136000,11400,142000,140000,32.74641586000,-117.03109430000,32.74619400000,-117.03114300000
11,94,SD,R10.461R,"JCT. RTE. 125, BEGIN RIGHT ALIGN",0,0,0,3950,46000,45500,0.00000000000,0.00000000000,32.75325113000,-117.01042290000
11,94,SD,R10.829R,"SPRING STREET, END RIGHT ALIGN",3950,46000,45500,0,0,0,0.00000000000,0.00000000000,32.75151100000,-117.00488090000
11,94,SD,R11.081,"SPRING VALLEY, BANCROFT DRIVE",7700,90000,89000,7000,83000,80000,32.75043065000,-117.00128820000,32.75029683000,-117.00169740000
11,94,SD,R11.8,"CASA DE ORO, KENWOOD DRIVE",7000,83000,80000,5700,69000,68000,32.74680379000,-116.98992340000,32.74656168000,-116.99006390000
11,94,SD,R12.75,SWEETWATER SPRINGS BOULEVARD,5700,69000,68000,5100,59000,58000,32.74467083000,-116.97431170000,32.74440477000,-116.97431310000
11,94,SD,R13.333,AVOCADO BOULEVARD,5100,59000,58000,3800,44500,44000,32.74492797000,-116.96442600000,32.74463000000,-116.96448700000
11,94,SD,14.33,JAMACHA BLVD,3800,44500,44000,5500,65000,63000,32.73982693000,-116.95134010000,32.73985937000,-116.95143360000
11,94,SD,14.86,JCT. RTE. 54 NORTH,5500,65000,63000,1500,17600,17300,32.73958997000,-116.94281110000,32.73958862000,-116.94287740000
11,94,SD,17.352,STEEL CANYON ROAD,1350,16400,16300,1400,17200,16700,32.72769900000,-116.90926850000,32.72769900000,-116.90926850000
11,94,SD,19.4,LYONS VALLEY ROAD,1400,17200,16700,950,11300,11200,32.72084000000,-116.88127100000,32.72084000000,-116.88127100000
11,94,SD,24.554,HONEY SPRINGS ROAD,730,8300,8200,620,7000,6900,32.67006800000,-116.82550820000,32.67006800000,-116.82550820000
11,94,SD,24.731, OTAY LAKES,620,7000,6900,620,7200,7100,32.66809246000,-116.82358080000,32.66809246000,-116.82358080000
11,94,SD,28.3,DULZURA POST OFFICE,620,7200,7100,670,6800,6700,32.64441455000,-116.78166350000,32.64441455000,-116.78166350000
11,94,SD,29.872, MARRON VALLEY,670,6800,6700,660,6900,6600,32.63168079000,-116.76400940000,32.63168079000,-116.76400940000
11,94,SD,38.97,JCT. RTE. 188 SOUTH,590,6000,5900,200,1850,1850,32.59802800000,-116.64321800000,32.59802800000,-116.64321800000
11,94,SD,41.393,POTRERO VALLEY RD,200,1850,1850,120,1350,1300,32.60504600000,-116.61322500000,32.60504600000,-116.61322500000
11,94,SD,52.15,BUCKMAN SPRINGS ROAD,170,1850,1800,200,1850,1800,32.62935933000,-116.47097530000,32.62935933000,-116.47097530000
11,94,SD,61.701,LIVE OAKS SPRS RD,60,470,450,60,470,450,32.66297188000,-116.33999510000,32.66297188000,-116.33999510000
11,94,SD,64.229,WEST JUNCTION OLD HWY 80,75,660,640,190,1700,1650,32.66803637000,-116.30091350000,32.66803637000,-116.30091350000
11,94,SD,64.817,JEWEL VALLEY/ RIBBONWOOD ROADS,190,1700,1650,150,1500,1300,32.66904167000,-116.29136070000,32.66904167000,-116.29136070000
11,94,SD,65.375,JCT. RTE. 8,150,1500,1300,0,0,0,32.67690329000,-116.29122780000,32.67690329000,-116.29122780000
8,95,RIV,L.157,JCT. RTE. 10,0,0,0,500,5500,4950,33.60755900000,-114.57070400000,33.60755900000,-114.57070400000
8,95,RIV,0,HOBSON WAY,500,5500,4950,310,3350,3000,33.61091610000,-114.57077130000,33.61091610000,-114.57077130000
8,95,RIV,3.52,SIXTH AVENUE,280,3000,2700,210,2300,2050,33.66134249000,-114.57181210000,33.66134249000,-114.57181210000
8,95,RIV,10.54,PALO VERDE DAM ROAD,170,1850,1650,180,1850,1650,33.72721800000,-114.51656510000,33.72721800000,-114.51656510000
8,95,RIV,36.197,RIVERSIDE/SAN BERNARDINO COUNTY LINE,210,1650,1450,0,0,0,34.07976964000,-114.48121700000,34.07976964000,-114.48121700000
8,95,SBD,0,RIVERSIDE/SAN BERNARDINO COUNTY LINE,0,0,0,210,1650,1450,34.07976964000,-114.48121700000,34.07976964000,-114.48121700000
8,95,SBD,9.684,JCT. RTE. 62,210,1650,1450,360,3150,2600,34.18853000000,-114.57425000000,34.18853000000,-114.57425000000
8,95,SBD,37.3,HAVASU LAKE ROAD,360,3300,2500,570,6400,5300,34.55790000000,-114.64518000000,34.55790000000,-114.64518000000
8,95,SBD,R57.207,EAST JCT. RTE. 40,630,7300,6000,840,7300,6000,34.82407856000,-114.59691030000,34.82407856000,-114.59691030000
8,95,SBD,R57.244,WEST JCT. RTE. 40,840,7300,6000,380,3650,2800,34.87805500000,-114.75538120000,34.87805500000,-114.75538120000
8,95,SBD,63.944,"ARROWHEAD JUNCTION, GOFFS ROAD",380,3650,2800,440,3900,3000,34.94141000000,-114.82409000000,34.94141000000,-114.82409000000
8,95,SBD,80.453,NEVADA STATE LINE,440,3900,3000,0,0,0,35.17594186000,-114.84930770000,35.17594186000,-114.84930770000
1,96,HUM,0,"WILLOW CREEK, JCT. RTE. 299",0,0,0,280,3000,2850,40.93937430000,-123.63144360000,40.93937430000,-123.63144360000
1,96,HUM,0.1,STANDARD OIL LANE,280,3000,2850,200,1950,1850,40.94074242000,-123.63151410000,40.94074242000,-123.63151410000
1,96,HUM,3.59,"WILLOW CREEK, NORTH",200,1950,1850,190,1950,1850,40.98980261000,-123.63706130000,40.98980261000,-123.63706130000
1,96,HUM,10.95,SOUTH LIMITS HOOPA,380,4100,3700,350,3900,3500,41.04443636000,-123.67242830000,41.04443636000,-123.67242830000
1,96,HUM,12.83,NORTH LIMITS HOOPA,240,2600,2450,200,2450,2100,41.06848387000,-123.68675930000,41.06848387000,-123.68675930000
1,96,HUM,23.086,"WEITCHPEC, JCT. RTE. 169",80,820,750,60,580,520,41.18663941000,-123.70464180000,41.18663941000,-123.70464180000
1,96,HUM,37.87,EYESEE ROAD,110,1100,900,110,1150,900,41.29913622000,-123.55141600000,41.29913622000,-123.55141600000
1,96,HUM,38.5,"ORLEANS, NORTH",110,1150,900,110,1150,900,41.30290713000,-123.53663010000,41.30290713000,-123.53663010000
1,96,HUM,R38.773,"KLAMATH RIVER, NORTH",90,590,550,90,590,550,41.30352132000,-123.53141720000,41.30352132000,-123.53141720000
1,96,HUM,R44.979,HUMBOLDT/SISKIYOU COUNTY LINE,70,490,420,0,0,0,41.37713823000,-123.48818860000,41.37713823000,-123.48818860000
2,96,SIS,R0,HUMBOLDT/SISKIYOU COUNTY LINE,0,0,0,30,230,180,41.37713823000,-123.48818860000,41.37713823000,-123.48818860000
2,96,SIS,R.55,ISHI PISHI ROAD,30,230,180,40,250,190,41.38328363000,-123.49360860000,41.38328363000,-123.49360860000
2,96,SIS,R.72,"ETNA, SOMES BAR ROAD",40,250,190,40,250,190,41.38564813000,-123.49348380000,41.38564813000,-123.49348380000
2,96,SIS,23.268,SWILLUP CREEK BRIDGE,50,340,270,50,350,290,41.60844805000,-123.50140460000,41.60844805000,-123.50140460000
2,96,SIS,38.758,BENJAMIN CREEK ROAD,70,450,360,70,510,400,41.77015663000,-123.40324930000,41.77015658000,-123.40324940000
2,96,SIS,41.021,INDIAN CREEK BRIDGE,260,1250,1000,290,1550,1100,41.79073965000,-123.37953170000,41.79073965000,-123.37953170000
2,96,SIS,41.101,"HAPPY CAMP, MAIN STREET",290,1550,1100,500,3200,2000,41.79143098000,-123.37826180000,41.79143104000,-123.37826160000
2,96,SIS,41.25,"HAPPY CAMP, SECOND STREET",430,3150,1900,400,2200,1750,41.79281298000,-123.37650560000,41.79281298000,-123.37650560000
2,96,SIS,41.67,DAVIS ROAD,360,2200,1650,100,950,760,41.79870910000,-123.37457740000,41.79870906000,-123.37457740000
2,96,SIS,R52.509,THOMPSON CREEK BRIDGE,80,730,640,80,730,640,41.86337619000,-123.31056430000,41.86337619000,-123.31056430000
2,96,SIS,60.757,SIEAD MAINTENANCE STATION,80,730,620,80,730,620,41.83808111000,-123.18811140000,41.83808111000,-123.18811140000
2,96,SIS,71.33,SCOTT BAR ROAD,70,700,500,60,670,480,41.77765502000,-123.03615210000,41.77765504000,-123.03615230000
2,96,SIS,103.418,JCT. RTE. 263 SOUTH,110,1200,830,110,1000,680,41.83230107000,-122.59121750000,41.83230107000,-122.59121750000
2,96,SIS,105.823,JCT. RTE. 5,110,1000,680,0,0,0,41.85963900000,-122.56961700000,41.85921124000,-122.56914760000
2,97,SIS,L0,"WEED, JCT. RTE. 5",0,0,0,1000,11300,9000,41.41842100000,-122.38342700000,41.41842100000,-122.38342700000
2,97,SIS,L.43,JCT. RTE. 265,1000,11300,9000,660,6700,6000,41.42289738000,-122.38730980000,41.42288987000,-122.38730410000
2,97,SIS,1.047,"WEED, WEST LINCOLN STREET",660,6700,6000,630,7200,6700,41.43675000000,-122.38720000000,41.43671206000,-122.38709260000
2,97,SIS,4.43,"WEED, BIG SPRINGS ROAD",560,6200,5800,520,5700,5400,41.47284919000,-122.35156350000,41.47282083000,-122.35157330000
2,97,SIS,20.19,GRASS LAKE STATE HIGHWAY MAINTENANCE STATION,380,4000,3200,430,4400,3200,41.63894242000,-122.18756940000,41.63894242000,-122.18756940000
2,97,SIS,45.248,SAMS NECK ROAD,400,4100,3000,380,6000,4900,41.89450781000,-121.96377150000,41.89450700000,-121.96377210000
2,97,SIS,49.827,DORRIS QUARANTINE STATION,380,6000,4900,370,6200,4800,41.95389218000,-121.92381990000,41.95389218000,-121.92381990000
2,97,SIS,50.89,"DORRIS, FIRST/MAIN STREETS",460,5000,4050,460,5000,4050,41.96699106000,-121.91816360000,41.96699479000,-121.91816040000
2,97,SIS,53.809,JCT. RTE. 161 EAST,460,4900,3800,660,5200,3600,42.00009300000,-121.89174300000,42.00009300000,-121.89174300000
2,97,SIS,54.089,OREGON STATE LINE,660,5200,3600,0,0,0,42.00334482000,-121.88912160000,42.00334482000,-121.88912160000
11,98,IMP,R0,BEGIN ROUTE,0,0,0,180,1550,1400,32.72677500000,-116.02719500000,32.72673700000,-116.02481200000
11,98,IMP,R.304,WEST JCT. RTE. 8,180,1550,1400,180,1550,1400,32.72761100000,-116.02194030000,32.72677526000,-116.01990010000
11,98,IMP,1.518,IMPERIAL HIGHWAY,180,1550,1400,170,1700,1600,32.72499100000,-115.99580100000,32.72499073000,-115.99580100000
11,98,IMP,22.197,DREW ROAD,220,1900,1800,190,1900,1800,32.67902423000,-115.67143730000,32.67902401000,-115.67143730000
11,98,IMP,27.21,FERRELL ROAD,190,1900,1800,250,2500,2300,32.67918763000,-115.58587730000,32.67918763000,-115.58587730000
11,98,IMP,28.74,CLARK ROAD,250,2500,2300,340,4200,3550,32.67933386000,-115.55971940000,32.67933386000,-115.55971940000
11,98,IMP,30.27,DOGWOOD ROAD,340,4200,3550,660,8600,7900,32.67923519000,-115.53343560000,32.67923519000,-115.53343560000
