"District,N,9,0","Route,C,254","County,C,254","Postmile,C,254","Descriptn,C,254","Back_pk_h,N,9,0","Back_pk_m,N,9,0","Back_AADT,N,9,0","Ahead_pk_h,N,9,0","Ahead_pk_m,N,9,0","Ahead_AADT,N,9,0","Lat_S_or_W,N,19,11","Lon_S_or_W,N,19,11","AbsPM_S_W,N,13,11","Lat_N_or_E,N,19,11","Lon_N_or_E,N,19,11","AbsPM_N_E,N,13,11"
12,91,ORA,R10.091,LAKEVIEW AVENUE,20400,338000,322000,19100,319000,302900,33.85101148000,-117.81448220000,28.50400000000,33.85077867000,-117.81429320000,28.46400000000
12,91,ORA,R11.54,"PERALTA, JCT. RTE. 90 WEST",19100,319000,302900,16100,267000,256000,33.85454144000,-117.79050910000,29.95300000000,33.85424948000,-117.79052330000,29.91300000000
12,91,ORA,R14.431R,WEIR CANYON ROAD,16200,267000,256000,14700,247000,233700,33.87067062000,-117.74504230000,32.84400000000,33.87023456000,-117.74476950000,32.80400000000
12,91,ORA,R14.431L,WEIR CANYON ROAD,16100,267000,255600,14600,244000,234000,33.87067062000,-117.74504230000,32.84400000000,33.87023456000,-117.74476950000,32.80400000000
12,91,ORA,R15.925,JCT. RTE. 241,14700,244000,233600,17700,270000,259600,33.86686714000,-117.71999570000,34.33800000000,33.86658834000,-117.71990370000,34.27500000000
12,91,ORA,R16.404,GYPSUM CANYON ROAD,17700,270000,259600,17700,269000,259600,33.86695300000,-117.71179770000,34.81700000000,33.86671444000,-117.71167190000,34.75400000000
12,91,ORA,R17.95R,COAL CANYON ROAD RIGHT,16400,269000,259600,17800,269000,259600,33.87241915000,-117.68735770000,36.36300000000,33.87186892000,-117.68723490000,36.30000000000
12,91,ORA,R17.973L,COAL CANYON ROAD LEFT,16500,269000,260000,17900,269000,260000,33.87225921000,-117.68700180000,36.38600000000,33.87171696000,-117.68686110000,36.32300000000
12,91,ORA,R18.905,ORANGE/RIVERSIDE COUNTY LINE,17900,265000,260000,0,0,0,33.60219399000,-117.45775060000,16.59500000000,33.60219404000,-117.45775060000,16.59500000000
8,91,RIV,R0,ORANGE/RIVERSIDE COUNTY LINE,0,0,0,18200,269000,264000,33.60219399000,-117.45775060000,16.59500000000,33.60219404000,-117.45775060000,16.59500000000
8,91,RIV,R1.031,GREEN RIVER DRIVE,18300,272000,267000,16700,258000,253000,33.87860399970,-117.65788771000,38.34900000000,33.87848000030,-117.65762200000,38.26300000000
8,91,RIV,R2.087,JCT. RTE. 71 NORTH,16700,258000,253000,16500,269000,256000,33.88363180000,-117.64082150000,39.40500000000,33.88350423000,-117.64023270000,39.31900000000
8,91,RIV,R3.705,SERFAS CLUB DRIVE,16500,269000,256000,16700,270000,257000,33.88085233380,-117.61321900100,41.02300000000,33.88064456860,-117.61325864700,40.93700000000
8,91,RIV,4.157,MAPLE STREET,16700,270000,257000,16000,260000,248000,33.88022715000,-117.60361270000,41.58700000000,33.88009314000,-117.60355990000,41.50100000000
8,91,RIV,5.383,"CORONA, LINCOLN AVENUE",16000,260000,248000,16400,268000,255000,33.88195200000,-117.58244170000,42.81300000000,33.88176988000,-117.58245860000,42.72700000000
8,91,RIV,6.024,"CORONA, WEST GRAND BOULEVARD",16400,268000,255000,16000,259000,247000,33.88072642000,-117.57146900000,43.45400000000,33.88059942000,-117.57149530000,43.36800000000
8,91,RIV,6.343,"CORONA, MAIN STREET",16000,259000,247000,15000,245000,233000,33.88017709000,-117.56595250000,43.77300000000,33.88000196000,-117.56595890000,43.68700000000
8,91,RIV,7.451,"CORONA, JCT. RTE. 15",15000,245000,233000,15200,230000,219000,33.88191288000,-117.54733410000,44.88100000000,33.88178895000,-117.54726620000,44.79500000000
8,91,RIV,9.18,MC KINLEY STREET,15200,230000,219000,14700,219000,209000,33.88632797000,-117.51801530000,46.61000000000,33.88618280000,-117.51791640000,46.52400000000
8,91,RIV,10.806,"RIVERSIDE, PIERCE STREET",14700,219000,209000,12600,191000,182000,33.89736130000,-117.49310760000,48.23600000000,33.89721894000,-117.49298910000,48.15000000000
8,91,RIV,11.097,"RIVERSIDE, MAGNOLIA AVENUE",12600,191000,182000,13500,203000,193000,33.89720832000,-117.48793460000,48.52700000000,33.89710677000,-117.48812790000,48.44100000000
8,91,RIV,11.991,"RIVERSIDE, LA SIERRA AVENUE",13500,203000,193000,12900,195000,186000,33.90010452000,-117.47346100000,49.42100000000,33.90001822000,-117.47335990000,49.33500000000
8,91,RIV,13.04,"RIVERSIDE, TYLER STREET",12900,195000,186000,13100,193000,186000,33.90633151000,-117.45697440000,50.47000000000,33.90622793000,-117.45689390000,50.38400000000
8,91,RIV,14.079,"RIVERSIDE, VAN BUREN STREET",13100,193000,186000,12100,180000,173000,33.91487772000,-117.44193450000,51.50900000000,33.91475558000,-117.44183120000,51.42300000000
8,91,RIV,15.627,"RIVERSIDE, ADAMS STREET",12100,180000,173000,12100,178000,172000,33.92746599000,-117.41976400000,53.05700000000,33.92735883000,-117.41967340000,52.97100000000
8,91,RIV,16.651,"RIVERSIDE, MADISON STREET",12100,178000,172000,11800,174000,168000,33.93582821000,-117.40503590000,54.08100000000,33.93573876000,-117.40496600000,53.99500000000
8,91,RIV,17.819,"RIVERSIDE, ARLINGTON AVENUE",11800,174000,168000,11600,171000,165000,33.94617090000,-117.38907740000,55.24900000000,33.94617304000,-117.38880010000,55.16300000000
8,91,RIV,18.412,"RIVERSIDE, CENTRAL AVENUE",11600,171000,165000,11700,171000,165000,33.95348108000,-117.38399690000,55.84200000000,33.95348283000,-117.38375450000,55.75600000000
8,91,RIV,19.999,"RIVERSIDE, 14TH STREET",11900,170000,166000,11800,169000,165000,33.97376490000,-117.37331440000,57.42900000000,33.97369589000,-117.37319370000,57.34300000000
8,91,RIV,20.45,"RIVERSIDE, MISSION INN AVENUE",11800,168000,164000,10800,159000,153000,33.97981279000,-117.37035210000,57.88000000000,33.97973384000,-117.37020170000,57.79400000000
8,91,RIV,21.471,"RIVERSIDE, SPRUCE STREET",10800,159000,153000,10500,154000,149000,33.99094591000,-117.35903770000,58.90100000000,33.99083030000,-117.35878290000,58.81500000000
8,91,RIV,22.068,"RIVERSIDE, JCT. RTE. 60, JCT. RTE. 215 N",10500,154000,149000,0,0,0,33.99980095000,-117.35309680000,59.49800000000,33.99539181000,-117.35576650000,59.41200000000
4,92,SM,0,"HALF MOON BAY, JCT. RTE. 1",0,0,0,1350,16500,15700,37.46798000000,-122.43350900000,0.00000000000,37.46798000000,-122.43350900000,0.00000000000
4,92,SM,0.2,"HALF MOON BAY, MAIN STREET",1350,16400,15700,2050,26000,24500,37.45038441000,-122.42979460000,407.56000000000,37.45038441000,-122.42979460000,407.60300000000
4,92,SM,5.191,JCT. RTE. 35 SOUTH,2000,27500,24300,2150,27500,25000,37.49554125000,-122.36889410000,5.19100000000,37.49554125000,-122.36889410000,5.19100000000
4,92,SM,7.19,RALSTON AVE/SKYLINE BLVD; JCT. RTE. 35 NORTH,2150,27500,25000,1950,25500,22100,37.51145100000,-122.35026400000,7.19000000000,37.51145100000,-122.35026400000,7.19000000000
4,92,SM,R7.31,"ON RALSTON AVE, JCT. RTE. 280",1950,25500,22100,7900,75000,72000,37.50712303000,-122.33904410000,8.03600000000,37.50691496000,-122.33904440000,8.03600000000
4,92,SM,R7.929,RALSTON AVENUE/POLHEMUS ROAD,7900,75000,72000,6800,65000,62000,37.51201249980,-122.33086200000,8.65500000000,37.51176275000,-122.33075300000,8.65500000000
4,92,SM,R8.674,MONTEREY STREET,6800,65000,62000,6300,70000,68000,37.52214506000,-122.33231220000,9.40000000000,37.52208109000,-122.33208000000,9.40000000000
4,92,SM,R9.378,"SAN MATEO, WEST HILLSDALE BOULEVARD",6300,70000,68000,6500,72000,70000,37.53269088000,-122.32971880000,10.10400000000,37.53271953000,-122.32958350000,10.10400000000
4,92,SM,R10.564,"SAN MATEO, ALAMEDA DE LAS PULGAS",6500,72000,70000,7300,81000,79000,37.54714600000,-122.32297100000,11.29000000000,37.54704400000,-122.32286100000,11.29000000000
4,92,SM,R11.208,JCT. RTE. 82,7300,81000,79000,9000,99000,97000,37.55033000000,-122.31205200000,11.93400000000,37.55022000000,-122.31193000000,11.93400000000
4,92,SM,R11.606,"SAN MATEO, SOUTH DELAWARE ST",9000,99000,97000,9400,104000,102000,37.55266732000,-122.30569930000,12.33200000000,37.55242353000,-122.30549360000,12.33200000000
4,92,SM,R12.143,"SAN MATEO, JCT. RTE. 101",9400,104000,102000,13200,159000,147000,37.55339212000,-122.29634290000,12.86900000000,37.55294935000,-122.29609440000,12.86900000000
4,92,SM,R12.777,MARINERS ISLAND BLVD/ WEST CAPE DR,13000,159000,147000,11200,134000,124000,37.55629027000,-122.28570660000,13.50300000000,37.55624034000,-122.28554360000,13.50300000000
4,92,SM,R13.607,"FOSTER CITY, FOSTER CITY BOULEVARD",11200,134000,124000,8900,106000,98000,37.56390659000,-122.27334220000,14.33300000000,37.56374195000,-122.27307510000,14.33300000000
4,92,SM,R14.443,SAN MATEO/HAYWARD BRIDGE,8900,106000,98000,8900,106000,98000,37.57343113000,-122.26269890000,15.16900000000,37.57339157000,-122.26256540000,15.16900000000
4,92,SM,R18.801,SAN MATEO/ALAMEDA COUNTY LINE,8900,106000,98000,0,0,0,37.60463699000,-122.19684670000,19.52700000000,37.60449554000,-122.19673120000,19.52700000000
4,92,ALA,R0,SAN MATEO/ALAMEDA COUNTY LINE,0,0,0,8900,106000,98000,37.60463699000,-122.19684670000,19.52700000000,37.60449554000,-122.19673120000,19.52700000000
4,92,ALA,R2.594,SAN MATEO-HAYWARD BRIDGE TOLL PLAZA,8900,106000,98000,8900,106000,98000,37.61806233000,-122.15257820000,22.12100000000,37.61753140000,-122.15247630000,22.12100000000
4,92,ALA,R4.477,"HAYWARD, CLAWITER ROAD",8900,106000,98000,9600,113000,106000,37.62827367000,-122.12103660000,24.00400000000,37.62810274000,-122.12097280000,24.00400000000
4,92,ALA,R5.121,INDUSTRIAL BOULEVARD,9600,113000,106000,9700,115000,107000,37.63218735000,-122.11039440000,24.64800000000,37.63198850000,-122.11030870000,24.64800000000
4,92,ALA,R5.757,"HAYWARD, HESPERIAN BOULEVARD",9700,115000,107000,10900,128000,120000,37.63636726000,-122.10001460000,25.28400000000,37.63617517000,-122.09989580000,25.28400000000
4,92,ALA,6.392,"HAYWARD, JCT. RTE. 880",10900,128000,120000,5100,61000,57000,37.64426152000,-122.09417670000,25.94200000000,37.64415339000,-122.09406880000,25.94200000000
4,92,ALA,6.78,"HAYWARD, SANTA CLARA STREET",5100,61000,57000,4850,58000,54000,37.64949590000,-122.09148650000,26.33000000000,37.64942000000,-122.09133050000,26.33000000000
4,92,ALA,7.79,"HAYWARD, WINTON AVENUE",3350,40000,37000,3350,40000,37000,37.66397677000,-122.08353380000,27.34000000000,37.66394830000,-122.08334690000,27.34000000000
4,92,ALA,8.219,"HAYWARD, JCT. RTES.  185/238",3250,38500,36000,0,0,0,37.66875500000,-122.08090100000,27.59900000000,37.66876214000,-122.08074520000,27.59900000000
11,94,SD,1.416,"BEGIN RTE AT JCT RTE 5 and EB ON FRM ""G""/17TH",0,0,0,13800,117000,113000,32.71368564000,-117.14766730000,0.00000000000,32.71279600000,-117.14752000000,0.00000000000
11,94,SD,1.848,25TH STREET,13800,117000,113000,11700,129000,127000,32.71327200000,-117.14025500000,0.43200000000,32.71302200000,-117.14025300000,0.43200000000
11,94,SD,2.214,28TH STREET,11700,129000,127000,12300,144000,137000,32.71331550000,-117.13398410000,0.79800000000,32.71309466000,-117.13389470000,0.79800000000
11,94,SD,2.675,"SAN DIEGO, 32ND STREET",12300,144000,137000,14000,153000,151000,32.71476499960,-117.12626500000,1.25900000000,32.71462603550,-117.12605870600,1.25900000000
11,94,SD,3.172,"SAN DIEGO, JCT. RTE. 15",14000,153000,151000,13900,151000,145000,32.71707483000,-117.11815790000,1.75600000000,32.71632509000,-117.11792160000,1.75600000000
11,94,SD,3.63,"SAN DIEGO, HOME AVENUE",13900,151000,145000,12700,138000,133000,32.71825422000,-117.11048100000,2.21400000000,32.71810600000,-117.11048100000,2.21400000000
11,94,SD,4.086,"SAN DIEGO, JCT. RTE. 805",12700,138000,133000,17100,191000,179000,32.77189791000,-117.13193640000,6.33500000000,32.77172878000,-117.13180570000,6.33500000000
11,94,SD,4.632,"SAN DIEGO, 47TH STREET",17100,191000,179000,17000,191000,178000,32.71830300000,-117.09356800000,3.21600000000,32.71806400000,-117.09356900000,3.21600000000
11,94,SD,5.14,"SAN DIEGO, EUCLID AVENUE",17000,191000,178000,13600,164000,160000,32.71800612000,-117.08522650000,3.72400000000,32.71782773000,-117.08514840000,3.72400000000
11,94,SD,5.789,56TH STREET/ KELTON ROAD,13600,164000,160000,14200,171000,165000,32.72375938000,-117.07627370000,4.37300000000,32.72362200000,-117.07610700000,4.37300000000
11,94,SD,6.161,"SAN DIEGO, FEDERAL BOULEVARD",14200,171000,165000,12800,151000,149000,32.72724450000,-117.07138800000,4.74500000000,32.72713180000,-117.07124140000,4.74500000000
11,94,SD,7.292,COLLEGE GROVE WAY,12800,151000,149000,12700,150000,149000,32.73672743000,-117.05612500000,5.87600000000,32.73656412000,-117.05598320000,5.87600000000
11,94,SD,7.758,COLLEGE AVENUE,12700,150000,149000,11000,132000,129000,32.77946443000,-117.06631060000,10.29300000000,32.77933455000,-117.06638200000,10.29300000000
11,94,SD,8.274,MASSACHUSETTS AVENUE,11000,132000,129000,12000,142000,139000,32.74491910000,-117.04292140000,6.85800000000,32.74472800000,-117.04280800000,6.85800000000
11,94,SD,8.765,WAITE DRIVE,12000,142000,139000,11100,138000,133000,32.74539082000,-117.03464120000,7.34900000000,32.74522676000,-117.03465380000,7.34900000000
11,94,SD,8.983,LEMON GROVE AVENUE,11100,138000,133000,11400,137000,135000,32.74641586000,-117.03109430000,7.56700000000,32.74619400000,-117.03114300000,7.56700000000
11,94,SD,R10.461R,"JCT. RTE. 125, RIGHT ALGIN",0,0,0,3800,44500,44000,0.00000000000,0.00000000000,0.00000000000,32.75325112530,-117.01042287500,8.95200000000
11,94,SD,R10.829R,"SPRING STREET, END RIGHT ALIGN",3800,44500,44000,0,0,0,0.00000000000,0.00000000000,0.00000000000,32.75151099960,-117.00488090900,9.32000000000
11,94,SD,R11.081,"SPRING VALLEY, BANCROFT DRIVE",7700,90000,89000,7000,83000,80000,32.75043064690,-117.00128817700,9.56100000000,32.75029682930,-117.00169741400,9.52100000000
11,94,SD,R11.8,"CASA DE ORO, KENWOOD DRIVE",7000,83000,80000,5700,69000,68000,32.74680379000,-116.98992340000,10.28000000000,32.74656168000,-116.99006390000,10.24000000000
11,94,SD,R12.75,SWEETWATER SPRINGS BOULEVARD,5700,69000,68000,5100,59000,58000,32.74467083000,-116.97431170000,11.23000000000,32.74440477000,-116.97431310000,11.19000000000
11,94,SD,R13.333,AVOCADO BOULEVARD,5100,59000,58000,3800,44500,44000,32.74492797000,-116.96442600000,11.81300000000,32.74463000000,-116.96448700000,11.77300000000
11,94,SD,14.33,JAMACHA BLVD,3800,44500,44000,5500,65000,63000,32.73982693000,-116.95134010000,12.76500000000,32.73985937000,-116.95143360000,12.72500000000
11,94,SD,14.86,JCT. RTE. 54 NORTH,5500,65000,63000,1500,17600,17300,32.73958997000,-116.94281110000,13.29500000000,32.73958862000,-116.94287740000,13.25500000000
11,94,SD,17.352,STEEL CANYON ROAD,1350,16400,16300,1400,17200,16700,32.72769900000,-116.90926850000,15.76000000000,32.72769900000,-116.90926850000,15.72000000000
11,94,SD,19.4,LYONS VALLEY ROAD,1400,17200,16700,950,11300,11200,32.72084000000,-116.88127100000,17.72800000000,32.72084000000,-116.88127100000,17.68800000000
11,94,SD,24.554,HONEY SPRINGS ROAD,730,8000,7700,580,6600,6500,32.67006800000,-116.82550820000,22.87000000000,32.67006800000,-116.82550820000,22.83000000000
11,94,SD,24.731,OTAY LAKES,580,6600,6500,580,6800,6700,32.66809246000,-116.82358080000,23.04700000000,32.66809246000,-116.82358080000,23.00700000000
11,94,SD,28.3,DULZURA POST OFFICE,580,6800,6700,650,6600,6500,32.64441455000,-116.78166350000,26.60600000000,32.64441455000,-116.78166350000,26.56600000000
11,94,SD,29.872,MARRON VALLEY,650,6600,6500,640,6700,6400,32.63168079000,-116.76400940000,28.17800000000,32.63168079000,-116.76400940000,28.13800000000
11,94,SD,38.97,JCT. RTE. 188 SOUTH,580,5800,5700,180,1850,1800,32.59802800000,-116.64321800000,37.07800000000,32.59802800000,-116.64321800000,37.03800000000
11,94,SD,41.393,POTRERO VALLEY RD,180,1850,1800,120,1300,1250,32.60504600000,-116.61322500000,39.50100000000,32.60504600000,-116.61322500000,39.46100000000
11,94,SD,52.15,BUCKMAN SPRINGS ROAD,170,1800,1750,190,1800,1750,32.62935933000,-116.47097530000,50.08600000000,32.62935933000,-116.47097530000,50.04600000000
11,94,SD,61.701,LIVE OAKS SPRS RD,60,460,440,60,460,440,32.66297188000,-116.33999510000,59.62700000000,32.66297188000,-116.33999510000,59.58700000000
11,94,SD,64.229,WEST JUNCTION OLD HWY 80,75,700,640,190,1650,1600,32.66803637000,-116.30091350000,62.14400000000,32.66803637000,-116.30091350000,62.10400000000
11,94,SD,64.817,JEWEL VALLEY/ RIBBONWOOD ROADS,190,1650,1600,150,1500,1300,32.66904167000,-116.29136070000,62.73200000000,32.66904167000,-116.29136070000,62.69200000000
11,94,SD,65.375,JCT. RTE. 8,150,1500,1300,0,0,0,32.77331204000,-115.38374920000,7.25400000000,32.77331204000,-115.38374920000,7.25400000000
8,95,RIV,L0.157,JCT. RTE. 10,0,0,0,490,5300,4800,34.06756149000,-117.54503560000,109.15300000000,34.06755709000,-117.54471160000,109.16300000000
8,95,RIV,0,HOBSON WAY,490,5300,4800,300,3200,2900,33.61091610000,-114.57077130000,0.39000000000,33.61091610000,-114.57077130000,0.39000000000
8,95,RIV,3.52,SIXTH AVENUE,270,2950,2650,200,2200,2000,33.66134249000,-114.57181210000,3.91000000000,33.66134249000,-114.57181210000,3.91000000000
8,95,RIV,10.54,PALO VERDE DAM ROAD,160,1800,1600,170,1800,1600,33.72721800000,-114.51656510000,10.93000000000,33.72721800000,-114.51656510000,10.93000000000
8,95,RIV,36.197,RIVERSIDE/SAN BERNARDINO COUNTY LINE,200,1600,1400,0,0,0,34.03347346000,-117.55044520000,106.76400000000,34.03347335000,-117.54997600000,106.77400000000
8,95,SBD,0,RIVERSIDE/SAN BERNARDINO COUNTY LINE,0,0,0,200,1600,1400,34.03347346000,-117.55044520000,106.76400000000,34.03347335000,-117.54997600000,106.77400000000
8,95,SBD,9.684,JCT. RTE. 62,200,1600,1400,350,3050,2500,34.18853000000,-114.57425000000,46.26100000000,34.18853000000,-114.57425000000,46.26100000000
8,95,SBD,37.3,HAVASU LAKE ROAD,350,3200,2400,550,6300,5150,34.55790000000,-114.64518000000,73.87700000000,34.55790000000,-114.64518000000,73.87700000000
8,95,SBD,R57.207,EAST JCT. RTE. 40,610,7000,5800,810,7000,5800,34.82407856000,-114.59691030000,93.85200000000,34.82407856000,-114.59691030000,93.85200000000
8,95,SBD,R57.244,WEST JCT. RTE. 40,810,7000,5800,370,3500,2700,34.87805500000,-114.75538120000,93.88900000000,34.87805500000,-114.75538120000,93.88900000000
8,95,SBD,63.944,"ARROWHEAD JUNCTION, GOFFS ROAD",370,3500,2700,430,3750,2900,34.94141000000,-114.82409000000,100.40600000000,34.94141000000,-114.82409000000,100.40600000000
8,95,SBD,80.453,NEVADA STATE LINE,430,3750,2900,0,0,0,37.90138484000,-118.43512490000,40.50500000000,37.90138484000,-118.43512490000,40.50500000000
1,96,HUM,0,"WILLOW CREEK, JCT. RTE. 299",0,0,0,280,3000,2850,40.93937430000,-123.63144360000,0.00000000000,40.93937430000,-123.63144360000,0.00000000000
1,96,HUM,0.1,STANDARD OIL LANE,280,3000,2850,200,1950,1850,40.94074242000,-123.63151410000,0.10000000000,40.94074242000,-123.63151410000,0.10000000000
1,96,HUM,3.59,"WILLOW CREEK, NORTH",200,1950,1850,190,1950,1850,40.98980261000,-123.63706130000,3.59000000000,40.98980261000,-123.63706130000,3.59000000000
1,96,HUM,10.95,SOUTH LIMITS HOOPA,380,4100,3700,350,3900,3500,41.04443636000,-123.67242830000,10.90000000000,41.04443636000,-123.67242830000,10.90000000000
1,96,HUM,12.83,NORTH LIMITS HOOPA,240,2600,2450,200,2450,2100,41.06848387000,-123.68675930000,12.78000000000,41.06848387000,-123.68675930000,12.78000000000
1,96,HUM,23.086,"WEITCHPEC, JCT. RTE. 169",80,820,750,60,580,520,41.18663941000,-123.70464180000,22.97100000000,41.18663941000,-123.70464180000,22.97100000000
1,96,HUM,37.87,EYESEE ROAD,110,1100,900,110,1150,900,41.29913622000,-123.55141600000,37.02300000000,41.29913622000,-123.55141600000,37.02300000000
1,96,HUM,38.5,"ORLEANS, NORTH",110,1150,900,110,1150,900,41.30290713000,-123.53663010000,37.65300000000,41.30290713000,-123.53663010000,37.65300000000
1,96,HUM,R38.773,"KLAMATH RIVER, NORTH",90,590,550,90,590,550,41.30352132000,-123.53141720000,37.92600000000,41.30352132000,-123.53141720000,37.92600000000
1,96,HUM,R44.979,HUMBOLDT/SISKIYOU COUNTY LINE,70,490,420,0,0,0,41.37713823000,-123.48818860000,44.13200000000,41.37713823000,-123.48818860000,44.13200000000
2,96,SIS,R0,HUMBOLDT/SISKIYOU COUNTY LINE,0,0,0,30,230,180,41.37713823000,-123.48818860000,44.13200000000,41.37713823000,-123.48818860000,44.13200000000
2,96,SIS,R0.55,ISHI PISHI ROAD,30,230,180,40,250,190,41.38328363000,-123.49360860000,44.68200000000,41.38328363000,-123.49360860000,44.68200000000
2,96,SIS,R0.72,"ETNA, SOMES BAR ROAD",40,250,190,40,250,190,41.38564813000,-123.49348380000,44.85200000000,41.38564813000,-123.49348380000,44.85200000000
2,96,SIS,23.268,SWILLUP CREEK BRIDGE,50,340,270,50,350,290,41.60844805000,-123.50140460000,64.14600000000,41.60844805000,-123.50140460000,64.14600000000
2,96,SIS,38.758,BENJAMIN CREEK ROAD,70,450,360,70,510,400,41.77015663000,-123.40324930000,79.63600000000,41.77015658000,-123.40324940000,79.63600000000
2,96,SIS,41.021,INDIAN CREEK BRIDGE,260,1250,1000,290,1550,1100,41.79073965000,-123.37953170000,81.67900000000,41.79073965000,-123.37953170000,81.67900000000
2,96,SIS,41.101,"HAPPY CAMP, MAIN STREET",290,1550,1100,500,3200,2000,41.79143098000,-123.37826180000,81.75900000000,41.79143104000,-123.37826160000,81.75900000000
2,96,SIS,41.25,"HAPPY CAMP, SECOND STREET",430,3150,1900,400,2200,1750,41.79281298000,-123.37650560000,81.90800000000,41.79281298000,-123.37650560000,81.90800000000
2,96,SIS,41.67,DAVIS ROAD,360,2200,1650,100,950,760,41.79870910000,-123.37457740000,82.32800000000,41.79870906000,-123.37457740000,82.32800000000
2,96,SIS,52.475,THOMPSON CREEK BRIDGE,80,730,640,80,730,640,41.86337619000,-123.31056430000,93.16500000000,41.86337619000,-123.31056430000,93.16500000000
2,96,SIS,60.757,SIEAD MAINTENANCE STATION,110,980,660,110,980,660,41.83808111000,-123.18811140000,101.44700000000,41.83808111000,-123.18811140000,101.44700000000
2,96,SIS,71.33,SCOTT BAR ROAD,70,700,500,60,670,480,41.77765502000,-123.03615210000,112.02000000000,41.77765504000,-123.03615230000,112.02000000000
2,96,SIS,103.418,JCT. RTE. 263 SOUTH,110,1200,830,110,1000,680,41.83230107000,-122.59121750000,144.11400000000,41.83230107000,-122.59121750000,144.11400000000
2,96,SIS,105.823,JCT. RTE. 5,110,1000,680,0,0,0,38.11610952000,-121.39800390000,79.95100000000,38.11594500000,-121.39792910000,79.95100000000
2,97,SIS,L0,"WEED, JCT. RTE. 5",0,0,0,1000,11300,9000,41.41842100000,-122.38342700000,0.00000000000,41.41842100000,-122.38342700000,0.00000000000
2,97,SIS,L0.43,JCT. RTE. 265,1000,11300,9000,660,6700,6000,41.42310068000,-122.39652380000,747.15500000000,41.42332809000,-122.39630120000,747.27600000000
2,97,SIS,1.047,"WEED, WEST LINCOLN STREET",660,6700,6000,630,7200,6700,41.43675000000,-122.38720000000,1.42700000000,41.43671206000,-122.38709260000,1.42700000000
2,97,SIS,4.43,"WEED, BIG SPRINGS ROAD",560,6200,5800,520,5700,5400,41.47284919000,-122.35156350000,4.81000000000,41.47282083000,-122.35157330000,4.81000000000
2,97,SIS,20.19,GRASS LAKE STATE HIGHWAY MAINTENANCE STA,400,4150,3050,400,4150,3050,41.63894242000,-122.18756940000,20.46700000000,41.63894242000,-122.18756940000,20.46700000000
2,97,SIS,45.248,SAMS NECK ROAD,360,3450,2800,380,6000,4900,41.89450781000,-121.96377150000,45.52300000000,41.89450700000,-121.96377210000,45.52300000000
2,97,SIS,49.827,DORRIS QUARANTINE STATION,380,6000,4900,370,6200,4800,41.95389218000,-121.92381990000,50.10200000000,41.95389218000,-121.92381990000,50.10200000000
2,97,SIS,50.89,"DORRIS, FIRST/MAIN STREETS",460,5000,4050,460,5000,4050,41.96699106000,-121.91816360000,51.16500000000,41.96699479000,-121.91816040000,51.16500000000
2,97,SIS,53.809,JCT. RTE. 161 EAST,460,4900,3800,660,5200,3600,42.00009300000,-121.89174300000,54.08400000000,42.00009300000,-121.89174300000,54.08400000000
2,97,SIS,54.089,OREGON STATE LINE,660,5200,3600,0,0,0,42.00546093000,-122.61564300000,796.11300000000,42.00547167000,-122.61531140000,796.31500000000
11,98,IMP,R0,BEGIN ROUTE 98,0,0,0,160,1450,1300,32.72677500000,-116.02719500000,0.00000000000,32.72673700000,-116.02481200000,0.00000000000
11,98,IMP,R0.304,WEST JCT. RTE. 8,160,1450,1300,160,1450,1300,32.72761100000,-116.02194030000,0.30400000000,32.72677526000,-116.01990010000,0.30400000000
11,98,IMP,1.518,IMPERIAL HIGHWAY,160,1450,1300,160,1600,1500,32.72499100000,-115.99580100000,1.79600000000,32.72499073000,-115.99580100000,1.79600000000
11,98,IMP,22.197,DREW ROAD (SUNSET BOULEVARD),200,1750,1650,180,1750,1650,32.67902423000,-115.67143730000,22.47500000000,32.67902401000,-115.67143730000,22.47500000000
11,98,IMP,27.21,FERRELL ROAD,180,1750,1650,230,2300,2150,32.67918763000,-115.58587730000,27.48800000000,32.67918763000,-115.58587730000,27.48800000000
11,98,IMP,28.74,CLARK ROAD,230,2300,2150,440,4200,3750,32.67933386000,-115.55971940000,29.01800000000,32.67933386000,-115.55971940000,29.01800000000
11,98,IMP,30.27,DOGWOOD ROAD,440,4200,3750,700,9100,8300,32.77393486000,-115.53527840000,116.30700000000,32.77367335000,-115.53527360000,116.00100000000
11,98,IMP,31.31,KLOKE ROAD,700,9100,8300,1600,20800,19200,32.67917290000,-115.51593130000,31.58800000000,32.67917290000,-115.51593130000,31.58800000000
11,98,IMP,31.92,"CALEXICO, CESAR CHAVEZ BOULEVARD",1600,20800,19200,1450,19700,18200,32.67914271000,-115.50558440000,32.19800000000,32.67914271000,-115.50558440000,32.19800000000
11,98,IMP,32.314,JCT. RTE. 111,1450,19700,18200,2100,24200,23000,32.77393104000,-115.50122970000,118.28700000000,32.77366914000,-115.50123680000,117.98100000000
11,98,IMP,32.46,"CALEXICO, ROCKWOOD AVENUE",2100,24200,23000,2300,26500,24700,32.67911200000,-115.49627000000,32.73800000000,32.67911200000,-115.49627000000,32.73800000000
11,98,IMP,32.614,HEBER AVENUE,2300,26500,24700,2300,26000,23700,32.67917642000,-115.49353430000,32.89200000000,32.67917642000,-115.49353430000,32.89200000000
11,98,IMP,32.78,"CALEXICO, BLAIR AVENUE",2300,26000,23700,2050,23700,21800,32.67923000000,-115.49070200000,33.05800000000,32.67923000000,-115.49070200000,33.05800000000
